#x_position,y_position
966,597
966,597
971,603
973,611
973,617
971,624
967,630
960,637
951,643
941,650
928,656
913,663
897,669
876,676
855,682
831,688
804,695
776,701
745,708
712,714
677,720
636,727
616,731
596,733
578,733
557,733
541,730
522,725
509,720
497,712
483,703
473,694
465,684
460,674
457,663
457,652
460,641
467,630
477,618
492,607
510,595
533,584
561,573
593,564
627,555
665,549
701,543
734,537
765,531
794,525
820,519
844,514
866,509
886,503
903,499
918,493
931,487
942,482
950,477
957,472
962,466
964,462
964,457
963,452
959,447
953,443
945,437
936,433
925,427
910,422
895,417
877,410
857,405
835,399
811,394
785,388
757,382
726,376
692,371
674,368
661,368
647,371
632,374
618,378
605,381
593,385
582,388
572,393
562,396
553,402
543,409
536,414
530,419
527,425
526,432
528,439
532,448
540,456
553,466
570,475
593,485
620,494
650,502
685,512
718,519
749,528
776,536
803,544
827,553
848,560
867,569
885,577
900,585
912,593
923,601
931,610
937,617
942,625
943,633
943,641
941,648
937,657
931,664
922,672
910,679
898,688
882,695
864,703
844,711
822,720
797,727
770,735
742,742
710,750
677,757
639,760
619,765
604,765
587,763
572,759
556,754
546,748
528,742
518,734
506,726
493,716
484,706
477,697
472,686
469,677
467,666
469,656
475,646
484,636
497,627
515,618
537,609
563,601
593,593
626,585
662,577
697,570
730,563
760,557
788,551
815,544
838,537
859,531
878,524
895,518
910,511
923,505
932,499
941,492
946,487
950,481
952,475
952,470
950,464
946,458
939,452
931,446
921,441
908,434
894,427
877,421
858,415
838,408
814,402
789,395
761,388
730,381
713,378
695,373
678,370
659,369
642,369
625,371
607,375
589,379
574,384
558,393
546,399
538,405
534,412
535,420
540,429
550,439
564,449
583,459
606,469
632,478
661,486
696,496
729,504
760,511
789,519
815,526
840,534
862,542
881,550
900,557
915,564
928,571
938,579
947,586
954,593
958,600
960,606
961,614
959,621
954,629
948,635
940,642
928,649
916,656
901,663
883,669
864,676
842,683
817,689
791,695
763,702
732,709
698,715
661,723
641,728
624,732
608,736
592,735
573,734
557,732
541,727
520,720
507,714
492,704
478,695
470,685
463,677
460,666
459,656
461,646
467,635
476,624
490,613
509,603
531,593
559,583
589,573
624,565
661,558
697,552
730,547
762,541
790,535
818,529
842,523
863,518
883,512
902,507
917,500
931,495
941,490
951,483
957,478
963,473
965,467
966,462
965,457
962,451
956,446
949,440
939,435
928,430
914,425
899,419
880,413
861,408
839,402
814,396
787,390
759,385
729,379
696,373
676,370
661,368
646,368
632,369
620,370
601,376
586,380
574,384
563,389
550,393
540,400
532,406
528,413
527,421
530,430
537,439
547,448
561,457
577,460
602,469
630,477
663,484
700,494
735,500
768,507
799,513
827,521
853,527
877,533
899,539
919,546
937,554
952,560
965,566
975,572
984,578
990,585
995,590
997,595
997,602
995,608
991,614
984,619
976,626
965,631
953,638
938,644
920,650
900,656
878,662
854,667
827,673
799,679
767,685
734,691
697,696
658,705
638,709
622,715
606,718
590,717
576,718
563,716
538,712
524,707
511,700
498,693
486,685
478,678
473,671
469,663
468,655
470,645
476,635
485,625
498,615
516,606
538,596
564,587
595,578
628,568
665,560
700,553
733,548
763,542
791,536
818,530
841,525
861,519
881,514
897,508
912,501
924,495
934,490
941,485
947,479
951,474
953,468
952,464
950,458
946,453
939,447
929,443
920,437
907,431
893,426
875,420
856,414
835,408
812,402
786,397
759,391
730,385
700,380
687,376
675,376
663,377
650,379
635,382
621,385
606,390
592,392
578,396
566,401
556,406
544,411
538,415
535,420
534,425
539,431
547,437
560,444
578,451
602,458
629,465
662,472
699,481
734,487
766,495
797,501
825,508
852,514
876,521
897,527
917,534
935,541
