#x_position,y_position
392,651
392,651
386,643
381,636
379,629
380,622
383,616
389,610
398,604
410,599
426,592
447,586
473,580
506,574
545,568
592,562
645,558
700,554
756,550
810,546
862,543
909,539
957,536
1001,533
1043,529
1084,526
1120,523
1155,518
1187,516
1217,512
1243,508
1268,505
1291,501
1311,498
1329,494
1346,490
1359,486
1370,483
1379,480
1386,477
1392,473
1394,469
1395,466
1394,463
1391,459
1385,455
1378,451
1368,448
1357,446
1342,441
1327,438
1308,433
1289,429
1265,425
1241,420
1214,417
1184,413
1154,408
1119,403
1084,400
1045,394
1005,389
962,386
916,382
871,376
821,373
773,369
737,359
709,351
683,345
659,341
636,340
616,339
599,340
581,338
567,336
553,334
541,333
531,333
521,333
513,333
505,333
498,333
492,334
486,336
482,338
479,340
476,341
474,344
472,347
469,349
468,353
466,356
466,359
464,362
463,365
460,370
458,375
457,380
455,385
454,390
452,396
450,403
446,410
443,417
438,425
431,434
425,441
417,449
409,455
400,460
394,465
386,470
379,475
374,480
371,486
370,493
371,501
373,511
376,521
381,531
387,542
393,554
402,566
411,579
423,594
438,610
459,625
488,642
526,660
574,678
626,691
680,699
737,705
790,706
844,708
895,709
942,710
990,714
1032,714
1073,714
1112,715
1148,716
1179,716
1211,718
1240,720
1266,722
1290,721
1310,722
1329,723
1347,726
1362,727
1373,727
1384,729
1391,730
1397,730
1400,732
1402,733
1401,734
1398,735
1393,736
1386,736
1376,738
1365,739
1351,741
1335,742
1315,744
1296,745
1274,746
1249,746
1222,748
1191,749
1161,749
1126,750
1089,752
1050,753
1010,753
965,754
918,756
872,757
820,759
778,759
749,765
724,774
700,776
676,770
651,761
628,752
609,751
592,751
576,749
563,748
552,747
544,749
537,751
532,753
526,755
522,757
519,758
516,759
514,759
512,758
511,756
508,754
506,752
504,748
500,743
497,739
494,734
489,728
484,722
479,715
473,708
467,700
461,694
454,687
448,680
440,673
433,667
426,660
418,654
411,647
404,641
397,634
389,626
383,619
376,611
370,604
365,597
361,589
358,581
358,573
361,564
367,556
377,546
390,537
407,526
430,516
457,504
492,493
532,483
578,474
630,468
686,466
743,465
799,466
852,466
905,465
953,467
999,468
1044,465
1087,468
1123,469
1161,469
1194,469
1226,470
1254,471
1283,471
1307,472
1329,472
1349,473
1367,472
1381,473
1395,472
1406,473
1415,472
1422,472
1427,473
1429,473
1430,472
1428,472
1425,472
1421,471
1412,471
1402,471
1391,469
1377,469
1362,469
1343,469
1323,467
1302,468
1276,467
1248,466
1221,466
1190,465
1155,463
1119,463
1083,462
1042,461
998,460
955,458
907,455
855,455
811,454
780,450
754,441
729,432
704,430
681,431
657,435
635,437
613,438
593,438
574,437
554,435
537,433
521,429
507,426
494,421
483,417
471,414
462,410
453,407
446,405
438,404
432,402
426,402
421,401
416,402
412,404
408,405
405,406
401,408
399,410
396,413
393,416
390,420
387,424
384,428
381,432
377,437
374,442
369,447
365,451
360,456
356,461
352,466
347,472
343,479
340,486
338,494
337,502
338,511
341,520
346,530
353,540
363,551
377,561
395,571
417,583
444,594
480,605
521,617
573,628
630,638
691,642
754,647
818,650
878,652
935,653
988,656
1039,656
1088,658
1133,660
1178,661
1219,662
1258,665
1294,667
1326,668
1359,669
1386,672
1415,673
1439,676
1461,677
1482,678
1498,679
1514,680
1527,683
1537,684
1547,685
1553,686
1557,687
1560,688
1560,689
1558,691
1554,691
1549,693
1539,694
1528,695
1515,697
1501,697
1484,698
1464,700
1443,701
1419,703
1392,704
1364,704
1332,704
1300,706
1264,709
1228,707
1187,708
1145,710
1099,710
1052,711
1004,714
949,712
895,712
838,714
785,711
746,706
718,713
693,712
667,709
636,697
606,680
576,667
551,660
531,657
513,656
499,656
486,658
477,658
471,659
466,659
464,659
462,659
460,659
460,661
460,663
460,664
460,665
460,665
459,664
458,664
456,661
454,660
452,659
449,656
445,653
442,650
438,646
433,642
428,638
423,634
417,630
410,626
404,622
398,618
391,614
385,610
379,605
375,601
371,597
369,593
367,590
368,587
370,583
376,581
387,578
403,574
426,569
455,562
492,555
535,548
584,541
637,536
694,533
749,530
805,528
858,525
910,524
957,522
1004,518
1048,515
1090,513
1127,510
1165,507
1198,506
1231,501
1261,499
1289,496
1314,493
1337,489
1357,487
1375,484
1392,482
1406,479
1419,476
1428,473
1436,470
1441,467
1445,465
1446,462
1445,458
1443,456
1438,452
1430,450
1422,446
1410,443
1396,440
1380,437
1363,434
1341,431
1319,427
1294,422
1266,419
1236,416
1204,413
1169,408
1131,405
1093,401
1050,399
1006,393
960,390
908,387
855,380
809,378
769,370
741,361
712,354
684,349
658,348
633,350
610,353
587,357
565,360
544,365
524,368
506,373
490,377
476,381
463,385
452,389
443,393
435,397
428,402
422,405
417,407
413,410
409,413
405,417
400,421
396,425
392,429
389,432
385,436
382,440
378,445
374,450
371,456
367,461
363,465
359,470
354,473
351,477
347,481
343,485
340,489
338,493
335,497
333,502
332,507
332,512
334,518
338,525
343,532
352,539
363,548
378,555
395,565
419,575
449,585
486,595
532,606
585,616
644,623
706,630
770,634
831,638
891,643
946,643
1000,648
1051,652
1100,657
1146,660
1187,663
1227,667
1264,669
1299,674
1331,678
1362,681
1389,685
1416,687
1437,690
1457,693
1475,697
1492,700
1504,703
1516,706
1525,710
1532,712
1536,715
1538,719
1539,721
1537,723
1534,726
1527,730
1519,733
1508,735
1496,737
1481,741
1464,743
1444,746
1423,749
1399,751
1372,755
1344,759
1312,761
1280,763
1244,766
1206,770
1164,772
1122,776
1077,778
1027,781
977,785
924,788
873,791
827,793
787,798
754,800
724,803
695,800
668,794
641,784
616,775
595,766
573,758
554,750
537,743
522,737
511,733
503,727
495,723
490,718
486,714
483,710
481,705
479,700
477,694
474,689
471,682
467,676
464,671
461,666
457,660
453,655
448,649
444,643
439,636
433,629
428,624
422,619
415,615
409,610
402,606
395,601
388,597
382,592
376,587
371,582
367,577
364,571
363,565
363,560
365,553
368,545
374,537
382,527
395,517
411,505
432,492
458,480
489,466
527,454
570,442
619,431
672,424
727,420
784,419
841,420
896,423
949,425
997,428
1044,430
1089,432
1130,434
1169,436
1205,438
1240,439
1271,441
1300,442
1327,445
1353,447
1374,448
1394,449
1413,451
1429,452
1442,454
1453,455
1463,456
1469,457
1474,457
1477,458
1477,460
1476,460
1473,462
1467,463
1459,464
1450,466
1438,467
1424,467
1407,469
1389,470
1369,469
1347,470
1321,471
1296,471
1265,472
1234,474
1201,474
1165,474
1126,475
1087,474
1043,474
998,475
952,472
900,471
846,476
795,477
748,476
715,477
685,472
656,470
626,469
598,466
573,463
549,459
529,454
510,449
493,444
479,438
468,433
458,428
450,424
441,418
435,412
429,407
423,402
417,398
413,393
408,390
405,388
402,386
400,386
397,387
395,388
393,390
393,392
392,395
392,399
391,403
390,407
389,411
387,415
386,420
384,425
382,430
381,436
378,441
374,447
371,453
367,458
363,464
359,468
355,473
352,478
349,483
347,488
345,493
345,498
346,503
348,508
352,513
358,517
369,521
382,525
399,529
424,534
453,539
492,545
538,550
592,556
652,560
714,562
776,565
835,567
894,567
948,567
998,567
1049,571
1096,571
1139,570
1181,572
1221,572
1258,573
1293,573
1324,574
1355,575
1380,575
1405,575
1429,577
1448,578
1466,578
1482,579
1495,579
1507,578
1516,579
1523,578
1529,578
1532,578
1533,578
1532,577
1530,577
1526,576
1519,576
1510,578
1499,578
1487,579
1471,579
1455,578
1436,578
1416,578
1392,577
1366,577
1339,578
1309,578
1278,576
1243,576
1208,575
1168,575
1128,574
1085,575
1039,573
992,572
942,571
889,571
834,572
785,571
752,570
726,577
701,582
676,585
654,584
635,582
617,582
602,585
588,590
576,598
565,607
555,617
547,627
541,637
536,645
532,653
529,660
526,667
524,671
523,675
522,677
522,678
521,679
520,679
519,679
516,678
513,676
510,674
506,670
501,667
496,663
489,659
482,655
474,650
465,646
455,640
445,636
434,632
425,627
415,622
406,617
397,613
389,609
380,606
374,603
370,601
369,597
372,593
379,588
391,583
407,577
429,573
458,567
496,561
541,554
594,548
653,545
714,543
776,541
837,541
895,541
951,540
1001,543
1052,540
1103,541
1147,542
1187,542
1228,541
1265,542
1300,542
1333,541
1363,542
1390,543
1417,543
1438,543
1460,542
1480,543
1496,543
1510,543
1522,543
1533,543
1541,543
1548,542
1551,542
1552,542
1553,542
1552,542
1548,542
1544,542
1534,542
1525,541
1512,541
1498,540
1482,538
1463,537
1443,537
1421,537
1396,537
1371,535
1341,535
1309,534
1277,534
1242,533
1204,532
1165,532
1124,531
1081,529
1033,527
984,529
933,527
882,525
823,524
767,523
718,519
687,513
661,513
637,510
613,509
592,509
573,509
555,507
539,503
524,496
511,489
499,482
488,475
477,468
467,462
458,456
451,450
445,446
440,444
435,442
431,440
427,439
424,441
422,442
420,444
418,447
415,449
411,452
407,454
402,457
397,459
391,460
384,463
379,464
374,466
370,469
365,471
361,474
358,477
354,481
351,484
349,488
345,491
343,495
339,498
337,502
336,505
334,508
334,512
336,517
338,522
341,528
347,535
357,543
372,551
392,561
418,571
450,581
491,591
538,599
591,605
646,609
702,613
756,617
808,620
858,623
905,625
950,628
992,631
1034,635
1072,638
1106,640
1140,644
1171,646
1200,649
1226,652
1249,654
1272,657
1292,659
1309,661
1324,663
1337,666
1347,668
1357,671
1362,673
1366,675
1368,677
1367,680
1366,681
1362,683
1355,686
1347,688
1336,690
1322,692
1307,694
1291,696
1270,699
1248,700
1224,702
1197,703
1169,706
1138,708
1104,709
1067,711
1029,713
990,715
944,717
899,719
851,721
803,723
762,720
738,725
713,726
690,726
668,723
649,718
631,712
615,709
600,706
586,703
574,702
563,701
553,700
545,699
537,698
531,698
525,696
521,695
517,694
513,693
512,692
510,692
508,691
507,690
505,689
503,688
501,686
499,684
496,681
493,679
490,677
487,673
483,669
478,665
473,660
468,655
461,651
455,646
447,642
439,637
431,632
422,627
414,623
406,618
399,614
393,610
389,605
386,601
387,596
392,592
402,587
417,582
438,575
465,568
501,562
543,554
591,548
646,543
704,541
760,539
814,536
869,534
916,533
965,532
1013,529
1055,526
1097,523
1134,523
1170,521
1204,519
1235,516
1263,514
1291,513
1314,511
1337,508
1356,506
1373,503
1389,502
1402,499
1413,497
1422,494
