#x_position,y_position
905,226
874,224
849,221
821,218
786,215
752,212
716,209
673,206
632,203
596,198
527,193
475,199
431,190
405,191
376,190
348,184
324,185
301,183
278,182
256,176
239,173
228,173
218,173
208,175
201,177
196,182
195,188
195,194
199,200
205,208
216,217
230,227
251,238
277,248
311,258
356,266
408,270
467,276
521,283
605,292
637,294
685,300
744,303
779,306
820,310
856,313
893,318
923,322
954,325
982,330
1007,334
1023,337
1044,341
1063,345
1078,348
1091,351
1100,354
1109,358
1116,361
1121,364
1124,367
1125,369
1124,373
1121,375
1116,378
1109,381
1099,384
1089,387
1076,391
1062,393
1048,396
1029,400
1006,402
983,405
958,409
930,412
897,415
868,418
829,420
794,424
755,428
713,431
667,434
622,437
572,440
527,441
491,442
470,441
454,442
436,437
412,429
384,421
357,412
329,403
301,394
280,388
261,381
247,375
237,368
233,362
234,357
240,350
250,343
262,337
278,332
300,327
326,321
358,317
398,314
443,307
491,303
541,301
606,302
638,301
681,300
731,301
758,299
791,297
822,297
849,296
872,295
896,295
917,294
931,294
954,293
968,292
974,291
984,291
992,292
997,292
1001,290
1002,290
1003,289
1001,289
997,287
991,286
984,285
974,283
967,282
953,281
930,279
917,277
895,276
873,274
848,273
827,272
800,270
769,269
735,267
702,266
667,264
625,263
596,262
737,359
487,263
467,241
447,239
427,238
408,235
393,232
365,234
341,230
320,223
302,216
286,212
270,205
256,199
245,194
237,192
230,190
223,189
217,188
213,187
209,188
207,191
207,196
210,203
214,210
222,218
234,227
251,238
275,247
307,254
349,266
398,269
454,273
505,287
587,295
626,293
665,297
734,303
764,304
808,308
843,311
876,315
912,319
941,322
967,326
993,329
1014,332
1031,336
1048,339
1064,343
1078,346
1089,348
1098,352
1104,354
1109,357
1113,360
1113,363
1113,365
1110,368
1105,371
1099,373
1092,375
1080,378
1069,381
1058,384
1041,386
1020,388
1004,391
979,393
957,397
924,399
897,402
870,405
832,407
799,409
763,413
721,416
681,418
634,421
588,423
541,427
501,429
469,429
451,433
430,433
406,427
382,417
360,409
338,404
317,398
298,394
285,390
281,385
284,380
296,374
317,367
346,362
394,357
436,350
479,345
527,351
599,340
633,337
676,336
718,332
751,329
786,325
819,324
844,322
868,320
899,319
920,318
939,316
956,315
967,313
977,312
990,310
997,308
1005,307
1008,305
1011,304
1012,302
1011,301
1008,299
1003,296
996,294
988,292
975,288
966,286
955,284
934,281
915,279
893,275
870,275
846,271
821,271
790,268
764,266
727,264
695,262
658,259
616,258
589,254
740,359
478,246
438,235
408,240
392,240
372,240
356,246
343,257
327,252
316,235
307,227
297,222
288,220
279,220
270,220
262,219
256,223
254,225
256,230
263,236
277,243
296,249
325,255
359,260
405,264
457,267
506,276
585,291
617,284
654,289
712,293
748,298
784,301
819,305
850,308
880,311
909,316
932,319
955,322
972,326
995,329
1009,332
1018,335
1031,339
1040,342
1047,345
1053,348
1057,351
1058,354
1058,356
1055,360
1051,362
1046,364
1037,367
1027,369
1015,372
1004,375
989,377
967,380
952,383
924,386
903,389
877,392
850,394
816,397
782,401
749,403
709,407
671,410
627,413
581,416
537,423
493,427
454,428
434,429
412,427
388,421
365,411
342,402
318,395
296,390
276,385
264,380
260,373
266,367
279,362
302,357
337,351
383,347
429,340
476,330
527,334
595,318
625,316
666,312
714,307
747,301
779,295
810,291
838,286
867,282
892,275
915,270
935,267
958,262
969,258
983,254
995,249
1006,244
1014,240
1019,235
1023,231
1026,226
1026,221
1024,216
1020,211
1014,207
1006,202
995,196
982,190
968,184
955,178
933,173
911,167
885,159
864,152
831,145
800,139
767,132
729,125
688,119
646,112
601,105
558,99
516,94
479,96
445,102
410,110
373,117
334,123
294,133
265,144
242,154
222,164
210,172
204,179
204,187
210,197
224,208
241,217
264,226
295,232
337,240
385,245
441,252
492,263
583,287
613,274
650,280
710,286
750,290
787,296
824,301
858,306
891,310
920,316
947,320
971,326
995,330
1013,335
1025,337
1040,343
1053,348
1064,352
1072,356
1080,360
1085,364
1087,368
1087,372
1086,376
1083,379
1077,383
1070,388
1060,391
1051,395
1038,399
1022,402
1004,407
985,411
965,416
941,420
914,424
886,428
855,433
822,437
783,441
749,445
709,450
664,455
623,459
572,464
528,467
487,469
464,465
442,463
416,458
388,451
361,442
333,433
304,423
281,417
259,411
246,407
236,401
238,394
248,385
263,377
285,370
312,362
345,354
386,347
431,339
478,333
524,330
588,323
618,323
651,318
696,317
735,313
759,309
788,306
815,302
833,300
854,298
874,293
891,291
906,287
918,284
927,282
935,278
942,275
945,272
947,269
948,266
946,263
942,261
935,256
927,254
924,251
909,249
895,246
877,243
861,240
842,235
823,233
796,229
771,226
744,222
715,218
681,215
648,211
609,207
578,199
520,199
474,198
439,193
413,191
399,202
363,192
340,193
319,195
300,196
281,196
264,196
252,198
245,202
245,210
253,218
268,226
292,233
324,240
367,246
414,254
466,261
514,269
603,265
621,274
657,276
710,281
746,288
779,292
813,296
836,299
869,304
898,308
920,311
938,315
956,317
968,321
983,326
1000,328
1005,331
1011,335
1016,339
1019,341
1020,345
1019,349
1016,351
1012,354
1008,356
1003,360
988,364
972,367
960,369
946,373
923,375
906,380
879,383
858,385
829,387
799,392
766,394
730,398
697,401
655,404
612,407
574,413
526,421
480,424
441,425
417,422
398,413
376,409
355,402
333,395
309,392
288,392
266,393
250,392
240,389
235,386
237,381
246,376
261,370
280,365
308,358
341,352
387,349
431,342
476,334
525,331
591,322
623,321
655,316
706,314
743,307
768,304
800,300
827,297
850,294
871,289
893,285
911,282
926,279
940,275
955,272
960,268
967,265
971,262
974,259
975,256
974,252
971,249
967,245
961,242
952,238
941,233
928,229
916,224
897,220
875,214
853,209
833,205
808,200
778,196
747,192
717,187
679,183
641,178
604,174
560,169
518,163
474,158
433,157
400,158
367,160
337,161
306,165
282,164
262,164
244,165
228,167
216,171
210,176
209,182
212,189
226,198
242,206
264,216
295,223
336,230
387,236
443,245
491,254
597,253
617,263
657,267
718,273
759,281
800,286
839,290
873,295
909,301
