#x_position,y_position
383,575
383,575
386,571
391,567
400,561
416,556
445,550
485,542
543,537
603,533
665,526
726,519
786,515
842,511
895,509
939,504
985,500
1048,495
1088,491
1124,487
1164,483
1196,478
1229,476
1264,472
1289,469
1317,465
1342,461
1366,459
1387,455
1405,453
1423,448
1438,445
1450,442
1460,437
1468,434
1475,429
1479,425
1480,420
1480,417
1477,411
1472,407
1465,401
1456,398
1445,393
1431,389
1415,384
1398,380
1379,376
1355,369
1331,365
1304,360
1274,353
1243,349
1210,343
1177,337
1140,333
1101,330
1063,322
1013,318
970,312
922,307
869,303
827,299
793,304
773,273
696,758
722,265
678,266
660,269
634,274
612,277
594,280
576,290
562,303
549,307
539,308
532,311
527,316
521,318
515,322
506,323
496,324
488,326
479,325
470,327
460,328
449,330
439,331
431,334
422,338
415,342
410,347
407,350
409,356
419,364
447,373
495,384
549,388
608,398
666,405
721,414
776,422
829,430
875,439
925,449
956,455
1002,463
1059,474
1084,482
1119,488
1151,496
1183,503
1210,510
1240,520
1264,528
1286,533
1307,540
1325,549
1340,558
1353,563
1365,572
1373,579
1380,586
1384,593
1386,599
1385,608
1383,615
1378,623
1370,631
1361,637
1348,646
1334,653
1317,661
1298,667
1276,675
1252,683
1224,691
1195,698
1164,704
1132,712
1094,721
1057,731
1013,741
970,746
929,755
897,755
1353,944
822,768
803,764
1352,944
770,724
747,717
724,708
733,751
672,691
674,736
641,727
590,701
563,687
538,665
515,654
492,645
471,634
452,624
437,614
424,604
418,591
420,578
430,562
454,548
491,532
546,519
604,509
662,497
719,487
771,479
819,470
867,461
912,452
949,441
994,429
1032,425
1062,415
1090,410
1124,400
1152,390
1177,384
1201,376
1223,368
1243,360
1260,350
1275,342
1288,334
1299,325
1307,317
1314,308
1318,300
1321,291
1321,282
1318,273
1314,264
1307,256
1300,248
1289,238
1276,229
1261,220
1244,211
1226,203
1206,195
1181,185
1154,174
1128,166
1100,159
1068,147
1036,138
1002,132
960,118
931,107
888,98
846,100
792,99
773,102
755,106
736,116
713,123
690,132
664,145
637,157
645,117
587,164
564,176
540,190
514,196
491,208
471,218
454,226
439,237
426,248
415,259
405,272
400,283
396,295
394,306
395,317
399,327
408,337
430,347
468,356
517,361
571,367
628,373
684,377
736,382
787,386
836,391
880,394
927,398
960,398
1001,402
1047,408
1072,417
1100,419
1129,424
1157,428
1184,431
1207,435
1230,439
1250,443
1266,447
1280,450
1293,454
1304,457
1312,460
1318,464
1322,467
1323,471
1323,475
1319,479
1314,482
1306,486
1297,490
1284,493
1269,495
1253,499
1234,504
1212,504
1188,508
1162,512
1134,513
1102,518
1070,521
1038,522
1005,528
967,530
926,534
882,540
866,537
816,532
759,689
784,537
873,674
873,674
747,537
732,539
682,554
657,555
634,554
616,569
594,571
574,569
553,569
534,572
516,574
499,575
484,576
471,577
459,574
449,573
440,574
436,572
437,570
448,569
472,569
507,565
572,551
624,547
680,538
736,530
792,526
844,520
893,515
932,511
965,506
1017,497
1066,493
1085,487
1118,484
1151,478
1181,472
1205,470
1233,465
1257,460
1276,456
1294,450
1310,445
1323,441
1334,436
1345,430
1352,426
1356,421
1360,415
1360,410
1359,405
1356,400
1350,394
1342,388
1333,382
1321,379
1305,373
1291,368
1271,362
1251,356
1229,352
1204,347
1176,340
1148,334
1120,333
1085,323
1051,319
1013,312
978,308
940,299
897,294
856,289
803,287
761,279
740,280
723,282
705,282
685,285
662,288
637,291
613,294
589,298
567,302
544,311
524,315
505,322
488,327
474,335
462,340
452,345
443,350
436,357
430,364
426,370
421,375
418,381
416,386
414,390
416,395
422,400
441,411
478,423
532,433
589,438
647,447
701,454
754,461
804,468
853,475
894,485
930,491
965,496
1010,509
1052,517
1076,520
1107,524
1135,531
1163,536
1187,545
1208,549
1228,557
1247,563
1262,569
1274,576
1285,583
1293,590
1299,596
1303,603
1304,608
1303,615
1300,622
1295,628
1287,635
1277,643
1265,648
1250,654
1233,662
1213,668
1191,674
1167,680
1140,687
1111,692
1079,700
1049,705
1007,714
973,720
930,729
889,734
859,739
798,758
779,758
755,730
738,729
725,725
707,721
686,717
661,714
641,737
617,730
595,716
573,709
551,706
532,703
516,695
500,689
487,684
474,680
461,675
448,671
436,666
425,662
416,657
408,653
401,650
396,646
394,642
394,638
397,636
403,631
415,629
436,624
468,617
512,609
582,599
641,594
701,586
753,579
806,573
855,568
901,562
939,557
977,553
1027,547
1060,532
1090,527
1120,522
1151,515
1179,510
1204,505
1227,500
1249,495
1267,490
1284,483
1298,478
1312,472
1321,466
1329,460
1336,454
1339,448
1340,444
1340,439
1338,432
1333,426
1326,421
1317,415
1306,407
1293,402
1277,396
1261,389
1241,383
1219,378
1195,371
1170,364
1142,358
1114,351
1080,345
1049,336
1011,331
974,324
938,313
898,307
859,301
802,292
784,322
765,329
739,331
720,335
900,564
708,297
658,343
631,343
602,354
576,344
550,351
525,349
501,352
481,352
462,355
448,361
439,370
434,375
435,382
449,390
485,401
546,411
607,417
669,426
727,433
782,440
838,448
885,456
930,463
970,469
1019,478
1069,489
1101,493
1139,502
1173,508
1205,516
1237,524
1265,530
1291,538
1316,544
1338,552
1356,559
1374,565
1388,572
1401,578
1411,584
1420,591
1425,599
1429,605
1430,614
1430,620
1426,626
1421,632
1412,641
1402,647
1390,653
1375,661
1359,666
1339,672
1318,678
1293,686
1268,692
1235,701
1205,708
1172,714
1139,723
1101,729
1064,740
1016,746
969,752
926,761
897,762
834,771
1707,52
1707,52
798,752
774,795
720,740
717,783
668,753
636,743
613,745
582,724
555,709
517,686
490,673
469,655
452,639
442,622
440,604
450,588
475,573
513,556
579,539
636,530
697,517
753,508
807,500
857,491
905,484
943,475
981,468
1038,453
1074,444
1105,441
1138,434
1171,424
1202,416
1231,411
1258,399
1280,392
1300,385
1319,377
1336,369
1349,360
1363,352
1373,345
1381,336
1388,328
1391,320
1393,311
1392,302
1389,294
1384,286
1377,276
1368,268
1356,259
1343,250
1327,242
1308,232
1288,222
1264,213
1240,204
1212,194
1181,185
1149,175
1117,166
1079,155
1044,145
1007,134
956,124
923,114
863,135
840,141
843,98
787,162
758,171
392,922
745,153
675,200
647,207
622,216
594,234
569,254
547,272
525,292
506,306
487,316
470,324
460,338
456,348
461,363
483,379
522,393
572,401
625,408
678,415
732,420
782,427
827,430
870,433
901,437
935,441
972,445
1010,447
1043,451
1071,458
1096,462
1121,465
1141,468
1164,472
1181,475
1197,479
1210,483
1222,487
1232,490
1238,493
1242,497
1243,501
1244,503
1241,507
1237,510
1230,514
1221,517
1209,521
1196,524
1180,526
1163,528
1144,531
1122,535
1096,537
1071,541
1041,544
1013,546
984,546
953,550
918,554
883,556
848,564
804,563
796,587
789,587
782,566
767,545
754,547
742,552
726,555
712,556
696,559
677,562
659,563
635,571
612,581
589,581
565,583
543,583
520,581
501,579
484,574
470,571
459,568
451,565
453,561
471,557
507,553
566,541
627,534
685,525
742,517
797,512
848,507
898,501
938,496
976,490
1024,484
1075,477
1100,470
1137,465
1166,460
1195,452
1225,446
1252,440
1274,436
1296,430
1315,424
1331,418
1346,412
1358,408
1368,400
1375,396
1382,389
1384,383
1386,378
1384,370
1381,365
1376,359
1368,352
1359,346
1345,339
1332,333
1315,327
1298,320
1277,315
1254,308
1228,301
1201,295
1172,287
1140,282
1107,275
1072,267
1036,259
993,251
950,243
908,236
862,228
831,220
778,201
757,243
733,247
705,251
682,260
657,268
636,253
611,261
588,265
567,275
546,294
527,308
508,321
492,336
479,350
472,363
476,377
500,395
544,411
597,417
658,428
721,434
780,441
838,446
892,453
938,457
985,462
1035,465
1089,473
1123,479
1164,484
1197,488
1233,494
1265,499
1293,503
1322,510
1346,513
1369,519
1389,523
1408,528
1424,532
1437,538
1448,541
1457,545
1465,550
1469,555
1473,559
1473,563
1472,567
1467,571
1461,574
1453,578
1444,581
1431,586
1417,589
1401,592
1382,596
1362,600
1339,603
1316,607
1288,612
1264,612
1228,619
1195,623
1159,626
1125,633
1084,637
1047,640
996,644
953,647
906,652
858,654
811,652
775,642
738,663
722,661
699,658
676,655
656,649
635,644
606,642
581,647
554,642
528,643
502,638
480,634
465,629
459,624
464,614
485,609
516,605
560,596
631,589
690,580
750,572
807,564
859,558
909,550
958,544
1007,541
1054,530
1089,520
1125,511
1165,504
1198,499
1231,491
1261,484
1287,478
1313,472
1338,465
1358,460
1377,452
1395,445
1409,438
1422,432
1432,425
1441,418
1447,411
1451,403
1453,398
1452,390
1450,383
1444,377
1437,368
1429,362
1416,353
1402,347
1387,340
1368,333
1347,324
1325,317
1301,311
1275,304
1246,296
1213,288
1181,283
1143,274
1111,265
1075,255
1022,246
981,237
937,230
887,225
839,226
877,240
881,240
796,244
748,267
739,248
708,246
675,257
638,260
602,269
565,279
535,308
514,321
493,330
475,340
460,348
449,357
440,365
436,374
437,381
449,388
483,402
536,412
593,414
654,421
711,428
767,435
819,440
870,447
915,452
951,456
997,466
1050,468
1081,480
1110,482
1143,489
1176,494
1203,501
1232,506
1257,513
1277,516
1299,522
1315,528
1332,533
1344,539
1355,544
1363,548
1370,554
1374,560
1375,564
1375,568
1372,573
1367,578
1361,584
1351,587
1339,592
1325,597
1308,602
1290,605
1269,611
1246,614
1220,620
1192,624
1161,630
1129,636
1095,639
1062,644
1019,649
980,654
936,658
893,666
882,665
823,674
810,675
785,674
812,112
740,667
743,643
724,645
675,692
640,667
617,662
593,642
569,639
544,632
519,625
497,618
475,613
458,608
444,604
434,600
426,598
423,594
424,589
429,582
442,576
462,568
496,563
539,556
612,545
669,539
729,533
787,527
840,523
891,519
939,517
984,516
1033,510
1074,501
1109,496
1142,495
1179,487
1209,485
1241,480
1268,479
1295,474
1318,471
1340,466
1358,464
1375,461
1389,457
1402,453
1411,449
1420,445
1426,443
1430,438
1431,434
1430,430
1427,426
1422,421
1415,416
1406,413
1394,407
1380,403
1364,398
1344,393
1323,388
1301,383
1275,378
1247,375
1216,368
1185,365
1150,360
1115,355
1077,351
1038,344
996,340
947,334
908,308
862,313
841,320
1826,464
972,734
810,305
777,295
760,309
722,333
701,322
668,313
640,312
574,304
548,305
522,305
502,302
483,305
468,310
454,317
442,326
432,334
424,342
418,349
414,356
412,362
413,368
420,376
441,385
480,394
537,402
596,405
657,412
717,417
776,422
832,428
881,435
933,439
972,444
1023,450
1078,455
1111,463
1145,469
1183,474
1212,479
1245,483
1275,490
1302,493
1327,498
1351,504
1371,508
1390,512
1405,517
1419,522
1430,526
1440,530
1447,536
1452,541
1454,545
1454,550
1452,555
1448,558
1442,563
1434,567
1423,573
1409,577
1394,581
1376,585
1355,590
1334,593
1308,598
1283,600
1253,604
1222,609
1187,614
1149,620
1113,624
1074,630
1029,634
983,638
932,643
877,647
830,651
791,649
737,660
727,675
714,666
667,612
1132,482
615,602
586,596
558,602
529,593
500,587
477,583
458,575
447,561
447,551
464,539
498,527
554,514
611,512
667,503
724,495
778,488
828,482
875,477
918,471
949,462
992,457
1042,448
1074,441
1103,440
1133,434
1162,430
1191,422
1216,415
1239,411
1259,403
1277,398
1293,393
1305,387
1317,381
1325,375
1333,369
1337,363
1339,356
1339,351
1338,344
1333,337
1327,331
1318,325
1307,318
1295,312
1279,304
1262,300
1243,292
1221,287
1197,281
1171,275
1143,267
1115,260
1086,253
1057,245
1012,238
975,231
937,223
888,214
847,207
809,204
771,180
756,744
744,209
679,243
678,196
662,212
608,210
583,218
558,226
533,242
505,259
485,278
465,286
451,293
442,304
441,313
452,323
479,334
530,345
586,350
644,358
705,365
760,369
815,373
868,379
918,384
956,386
1003,387
1059,397
1087,403
1121,407
1154,414
1188,418
1216,420
1245,426
1270,430
1293,433
1314,437
1333,441
1349,446
1364,450
1375,453
1385,457
1392,461
1397,464
1401,468
1402,471
1401,475
1397,478
1392,481
1383,484
1375,487
1361,491
1347,494
1330,498
1312,500
1290,503
1269,504
1243,508
1215,511
1187,511
1158,515
1124,517
1088,520
1050,523
1009,527
970,528
928,532
881,537
834,540
798,535
743,563
727,537
709,535
687,533
666,534
642,533
619,532
598,544
575,547
552,547
528,547
505,545
486,542
470,537
460,533
455,528
458,525
473,521
502,517
541,512
607,503
657,495
709,488
758,482
804,476
847,471
887,466
921,458
948,455
984,449
1018,442
1051,435
1077,430
1099,429
1121,423
1142,418
1160,414
1176,409
1191,403
1203,398
1212,394
1220,388
1225,383
1228,377
1229,375
1227,367
1224,362
1218,356
1209,350
1199,345
1186,338
1171,332
1154,328
1134,320
1112,315
1088,309
1062,303
1034,297
1002,290
971,285
936,278
898,269
866,262
824,257
790,258
739,262
707,252
683,251
663,225
634,227
606,230
583,225
548,244
523,247
499,255
479,260
463,271
448,279
436,290
427,302
419,311
414,321
409,333
407,344
406,356
408,368
413,379
427,393
453,407
