#x_position,y_position
1561,597
1561,597
1540,596
1517,596
1492,596
1466,596
1440,595
1412,594
1384,593
1347,595
1317,595
1275,593
1238,593
1200,594
1156,593
1113,591
1070,591
1014,593
965,590
914,591
870,590
818,567
811,565
806,563
801,561
799,558
793,557
791,557
790,557
791,557
786,561
783,565
777,571
770,580
763,588
751,595
744,604
736,615
727,625
717,631
708,635
702,640
695,644
688,647
681,652
674,656
668,660
662,664
656,667
650,669
642,671
635,674
627,678
617,683
606,687
594,691
585,695
574,695
564,695
554,696
541,695
531,701
518,702
504,702
491,702
476,699
464,698
452,694
439,690
429,687
419,684
410,680
401,677
393,675
387,672
381,668
376,663
372,658
368,653
366,648
363,643
361,638
361,633
362,627
364,621
369,615
375,608
385,601
398,591
418,582
447,572
482,561
527,554
579,552
635,550
694,547
756,541
818,537
879,531
928,528
982,527
1041,520
1088,514
1138,511
1177,506
1223,501
1259,498
1295,493
1333,488
1367,485
1399,478
1428,476
1456,470
1481,465
1504,463
1526,457
1544,454
1563,449
1577,445
1591,442
1603,436
1612,432
1618,428
1624,423
1627,420
1628,416
1628,410
1626,405
1621,401
1616,396
1606,392
1596,386
1585,381
1570,378
1553,373
1535,367
1515,363
1492,357
1469,354
1443,349
1413,342
1386,338
1354,335
1321,328
1287,325
1249,316
1211,310
1163,304
1123,299
1079,292
1027,286
978,281
926,276
896,256
833,284
814,290
796,295
755,780
755,780
876,964
849,677
1171,566
577,41
1163,526
677,355
634,251
738,776
1718,112
1704,110
388,1037
755,811
763,322
1147,1032
1843,390
763,329
740,790
637,351
638,354
637,356
638,358
638,405
635,410
630,410
626,407
618,405
611,404
606,402
599,402
592,401
584,400
576,393
569,390
561,390
553,391
544,390
535,394
526,392
517,392
508,396
499,396
490,398
482,400
476,403
470,406
463,411
456,414
449,418
440,420
434,422
428,426
422,430
417,433
411,436
406,440
402,442
398,445
395,449
393,453
392,456
395,459
398,463
407,468
420,473
440,477
468,483
506,488
573,503
633,503
697,508
763,513
829,518
890,522
938,523
1005,525
1065,534
1115,538
1165,540
1215,546
1265,549
1300,553
1347,556
1390,561
1428,564
1462,569
1492,573
1523,578
1550,580
1577,584
1602,587
1626,590
1644,593
1665,597
