#x_position,y_position
922,873
922,873
908,871
894,870
874,866
856,864
833,860
809,855
784,850
756,844
723,839
691,830
656,822
620,811
583,798
545,787
510,773
475,759
443,743
416,727
393,714
377,702
366,691
359,681
357,672
359,664
365,655
375,647
389,639
408,632
435,625
469,618
511,612
555,607
617,598
672,595
716,582
779,581
828,581
875,581
920,581
967,578
1012,574
1059,574
1098,571
1135,568
1170,564
1202,561
1234,560
1263,556
1288,554
1311,550
1333,547
1351,544
1367,542
1380,537
1393,533
1404,531
1409,528
1415,525
1417,523
1417,520
1417,517
1412,514
1405,510
1397,507
1385,505
1374,501
1359,499
1341,494
1323,492
1300,488
1275,485
1250,482
1220,479
1190,474
1156,470
1120,467
1082,464
1040,459
997,455
954,450
912,457
889,457
868,427
852,425
832,425
809,421
785,419
765,423
730,420
701,421
671,409
640,412
604,411
574,409
543,411
511,412
482,411
453,408
428,406
407,403
389,403
375,403
364,404
355,406
349,409
346,413
345,417
347,424
350,430
358,435
369,442
384,450
404,458
432,469
468,479
514,489
565,492
623,502
688,512
752,529
809,524
859,543
903,533
953,541
1009,547
1058,552
1102,559
1146,563
1184,569
1224,574
1259,580
1292,585
1321,589
1349,594
1375,599
1400,604
1420,609
1438,612
1453,617
1466,621
1477,626
1485,631
1490,635
1495,638
1496,642
1495,647
1492,651
1487,656
1479,660
1470,664
1458,668
1444,672
1427,677
1409,681
1388,685
1365,689
1339,693
1310,698
1282,702
1249,705
1215,710
1176,715
1137,718
1096,722
1054,726
1006,731
958,735
911,735
881,739
870,773
846,776
832,776
801,736
780,737
767,738
765,759
739,756
719,749
695,748
673,743
649,738
625,735
602,733
577,733
552,728
528,727
504,723
482,719
463,717
444,715
429,712
416,709
407,705
401,703
400,702
403,700
410,698
422,695
442,692
469,689
505,682
553,675
609,667
662,669
728,652
786,654
831,651
884,639
935,641
984,640
1032,636
1078,629
1120,624
1162,620
1200,617
1236,612
1268,607
1299,604
1329,599
1353,595
1376,591
1398,587
1417,584
1433,580
1447,576
1458,572
1468,568
1474,565
1480,562
1482,557
1482,554
1482,550
1480,546
1474,541
1467,538
1454,534
1444,529
1431,525
1414,521
1395,516
1375,512
1353,507
1328,503
1299,498
1272,493
1241,488
1206,483
1171,479
1133,472
1091,467
1050,463
1005,457
959,453
922,450
900,449
892,442
882,444
872,443
858,443
842,444
822,451
800,455
772,456
740,460
708,462
670,462
636,462
596,460
559,458
521,454
484,450
447,446
413,439
385,434
363,430
347,427
335,423
328,421
324,422
324,425
328,431
335,439
346,448
362,457
384,467
414,479
454,491
502,502
553,511
616,525
675,529
741,536
792,542
841,547
885,550
934,557
984,564
1028,568
1076,575
1114,579
1152,585
1186,590
1219,596
1248,602
1276,606
1300,612
1322,617
1344,622
1362,627
1376,633
1390,638
1400,643
1407,651
1415,653
1419,659
1420,664
1420,667
1417,670
1411,674
1404,680
1394,685
1381,688
1368,693
1351,698
1331,702
1309,707
1286,711
1260,716
1231,722
1201,725
1167,731
1132,736
1092,740
1052,746
1007,752
966,755
934,757
913,759
899,762
880,759
858,754
811,729
800,740
774,736
744,732
717,727
686,720
655,715
627,710
594,702
561,694
528,688
500,683
475,679
454,674
438,671
425,668
417,665
413,663
416,660
424,657
438,654
456,651
483,647
516,641
560,631
617,631
670,627
724,623
774,630
821,610
869,611
910,611
956,613
1001,609
1041,605
1080,602
1115,596
1149,593
1180,590
1208,588
1235,584
1257,582
1278,579
1296,577
1312,573
1325,571
1336,568
1346,566
1352,564
1357,560
1359,558
1359,555
1357,551
1352,549
1345,546
1337,542
1325,539
1311,536
1295,533
1278,530
1258,526
1236,523
1211,519
1184,516
1156,512
1125,508
1090,503
1058,500
1017,494
977,490
941,488
910,483
899,486
892,485
866,454
865,482
0,0
0,0
813,474
797,473
775,472
754,449
