#x_position,y_position
1079,549
1079,549
1117,554
1156,561
1194,566
1226,572
1258,578
1287,584
1313,590
1338,595
1362,600
1381,606
1401,611
1417,617
1431,623
1443,629
1452,633
1462,637
1464,642
1468,648
1471,652
1470,657
1467,663
1466,667
1458,674
1449,680
1437,685
1422,693
1406,699
1385,704
1364,710
1340,717
1316,722
1290,728
1260,735
1227,741
1193,747
1156,753
1115,759
1076,766
1030,771
983,777
935,783
880,788
824,795
771,803
712,805
681,815
657,807
630,800
601,794
571,787
539,781
508,772
474,767
445,759
422,750
407,744
400,737
399,733
407,728
426,725
456,721
496,722
550,728
629,707
689,704
743,697
798,689
851,679
905,674
954,666
1006,659
1052,648
1095,640
1137,632
1177,625
1215,616
1248,609
1281,601
1310,592
1339,586
1363,577
1386,571
1409,565
1427,556
1445,549
1457,542
1472,536
1481,527
1491,519
1496,513
1501,506
1502,499
1503,492
1500,484
1498,477
1492,469
1485,462
1475,455
1464,447
1450,439
1433,431
1418,422
1398,415
1376,406
1353,398
1327,389
1300,382
1271,372
1239,365
1207,358
1170,348
1135,339
1093,331
1052,324
1009,315
962,305
912,298
867,287
812,277
757,270
710,259
684,258
659,262
635,278
608,285
583,298
554,311
527,327
506,343
486,364
476,381
479,397
491,410
515,423
549,442
635,436
658,467
713,477
768,473
820,480
865,485
915,495
960,503
1004,512
1047,521
1085,530
1123,539
1159,547
1191,555
1223,564
1251,573
1278,581
1302,590
1325,597
1344,606
1364,615
1378,623
1393,631
1405,639
1414,647
1421,655
1426,663
1429,671
1429,680
1428,687
1425,697
1420,705
1412,712
1404,721
1393,729
1377,737
1361,746
1343,754
1321,762
1296,771
1272,779
1244,788
1213,796
1178,806
1143,815
1104,824
1064,833
1018,844
971,852
924,861
871,871
816,880
771,887
743,891
721,892
701,888
681,881
658,872
633,862
604,854
575,845
545,833
516,821
487,806
459,789
434,774
413,759
395,747
382,734
373,724
369,716
369,709
374,703
384,698
400,694
424,691
458,688
501,682
564,671
628,667
693,662
739,657
795,652
844,644
890,641
938,636
985,628
1030,622
1069,613
1107,606
1142,600
1177,593
1210,586
1240,581
1266,574
1290,568
1316,561
1335,555
1354,549
1370,544
1384,537
1395,531
1407,525
1413,519
1417,513
1420,507
1422,501
1420,496
1418,489
1412,483
1406,477
1396,470
1384,464
1372,457
1355,453
1338,446
1319,439
1299,432
1276,426
1250,419
1221,411
1192,405
1159,397
1126,390
1090,383
1053,376
1013,369
971,360
927,354
879,348
830,340
780,332
727,325
673,324
648,325
623,321
601,325
574,328
547,330
521,340
496,353
473,363
453,373
438,383
427,392
421,403
422,413
426,422
436,428
453,435
480,442
514,457
575,471
640,476
696,468
743,486
796,492
838,497
885,506
933,512
978,520
1020,529
1061,537
1097,544
1133,552
1164,560
1196,568
1225,576
1250,583
1274,591
1297,599
1316,607
1335,613
1353,621
1365,628
1377,635
1386,642
1392,650
1398,656
1400,665
1397,671
1398,677
1393,686
1387,692
1378,701
1371,705
1355,713
1344,720
1326,727
1308,735
1288,741
1266,748
1241,755
1213,763
1183,770
1153,778
1118,784
1083,792
1044,799
1003,807
960,814
914,821
866,829
816,835
763,843
707,851
654,856
633,856
609,861
584,854
561,854
533,847
502,835
476,827
454,818
432,809
414,797
399,786
388,774
379,763
375,752
374,744
376,738
384,734
398,731
420,728
453,725
495,720
575,705
634,707
685,701
732,698
788,690
836,681
886,677
937,673
982,664
1025,656
1069,647
1107,639
1146,632
1180,625
1216,618
1246,611
1275,605
1301,596
1327,590
1351,583
1372,575
1390,568
1408,560
1422,553
1434,545
1442,539
1450,531
1454,523
1459,516
1462,507
1459,500
1456,489
1451,483
1440,474
1432,466
1420,457
1407,449
1393,442
1374,432
1355,424
1332,415
1308,407
1282,399
1253,389
1222,381
1189,372
1154,364
1114,353
1076,346
1030,337
988,327
938,320
887,311
835,300
782,290
734,285
702,293
675,299
650,308
624,318
598,330
572,343
545,358
522,370
498,381
480,392
468,403
463,411
464,418
474,422
492,428
520,434
555,450
624,458
681,449
739,464
794,471
846,479
900,486
952,494
1003,503
1051,512
1095,521
1139,529
1179,537
1217,545
1250,553
1284,562
1314,568
1343,575
1369,582
1393,590
1415,598
1436,606
1452,613
1468,620
1482,627
1491,634
1499,641
1503,648
1508,655
1509,663
1508,669
1505,675
1500,683
1492,690
1485,696
1474,704
1461,711
1446,718
1429,724
1411,733
1389,740
1366,747
1341,755
1313,763
1283,771
1252,778
1219,785
1181,792
1142,800
1102,808
1061,815
1013,823
965,829
917,837
865,843
807,852
752,857
694,864
652,879
619,857
588,857
561,856
531,851
494,836
468,823
446,810
430,795
422,783
421,774
428,768
445,762
472,759
509,755
0,0
639,742
684,738
736,726
787,725
843,713
894,705
944,696
990,690
1037,678
1079,670
1118,661
1158,653
1196,645
1228,637
1259,628
1289,621
1317,612
1342,604
1366,595
1386,587
1405,578
1421,570
1435,562
1447,554
1457,545
1467,536
1472,529
1475,519
1478,511
1477,503
1476,494
1472,486
1467,477
1458,467
1449,460
1437,451
1423,441
1409,432
1390,423
1370,414
1348,405
1324,396
1299,387
1271,377
1240,369
1210,359
1175,351
1139,341
1101,332
1061,323
1018,314
974,304
927,295
878,285
827,277
772,268
716,258
663,246
633,245
597,271
571,276
541,282
517,294
496,310
478,329
462,346
452,361
450,373
457,382
476,394
505,405
545,421
594,409
670,439
720,446
770,452
821,461
867,470
918,479
962,488
1006,497
1048,508
1088,517
1125,526
1160,536
1193,546
1225,554
1253,565
1280,573
1304,584
1326,592
1345,602
1363,611
1378,620
1392,630
1403,639
1411,648
1417,657
1423,667
1425,676
1425,685
1423,695
1420,703
1412,713
1405,723
1393,732
1381,741
1365,752
1348,761
1328,770
1305,781
1281,790
1253,799
1224,810
1192,820
1156,830
1119,840
1079,850
1036,861
992,872
941,882
892,891
844,900
809,907
782,905
753,899
721,889
687,874
651,859
612,843
572,823
535,800
502,779
472,760
450,746
432,735
418,723
412,715
412,709
419,705
435,702
460,699
496,696
545,686
614,680
670,674
723,668
779,658
829,650
873,643
919,638
965,633
1007,623
1049,615
1086,606
1120,598
1154,591
1185,583
1214,577
1241,568
1266,562
1286,555
1306,547
1324,540
1340,532
1354,524
1365,516
1372,509
1380,503
1385,496
1386,488
1386,482
1385,475
1382,467
1377,460
1370,453
1360,445
1349,437
1335,430
1318,422
1301,415
1280,407
1257,399
1234,390
1206,383
1177,376
1146,367
1111,358
1076,350
1039,342
997,333
955,323
907,316
861,307
811,296
757,288
720,282
677,292
642,321
615,324
583,339
550,353
523,369
498,387
480,402
467,414
463,425
466,434
478,441
501,448
534,454
592,472
647,470
708,475
760,484
813,491
853,496
903,504
949,508
994,516
1038,523
1075,531
1111,538
1146,545
1179,552
1210,559
1236,565
1260,571
1283,577
1302,581
1321,589
1338,596
1352,601
1365,607
1376,615
1381,619
1387,626
1390,631
1391,636
1390,640
1387,646
1383,653
1376,659
1366,665
1357,670
1346,677
1330,682
1313,687
1295,694
1274,700
1250,706
1226,712
1200,717
1171,724
1139,729
1107,735
1071,742
1034,746
993,753
951,757
910,763
864,768
813,775
765,777
712,783
660,790
604,801
547,803
525,797
501,789
475,788
450,787
426,783
406,781
392,776
383,771
380,767
379,762
384,759
393,755
407,754
429,751
458,748
498,741
558,722
627,729
678,723
727,722
774,719
824,710
875,705
922,696
967,689
1009,682
1049,674
1087,668
1123,661
1157,652
1191,648
1220,641
1248,634
1272,628
1296,621
1317,615
1336,607
1352,601
1367,594
1379,588
1389,582
1397,575
1405,567
1408,560
1409,554
1409,546
1408,540
1404,532
1399,525
1391,518
1382,510
1369,503
1355,495
1339,488
1320,479
1300,472
1278,463
1253,455
1226,448
1198,439
1166,433
1132,425
1095,418
1058,410
1017,401
973,391
928,385
879,377
829,369
777,361
723,352
673,357
641,357
614,357
584,361
554,374
529,379
505,387
481,395
459,400
440,406
427,412
418,418
412,423
413,429
418,433
429,437
447,440
471,442
505,445
566,466
625,457
680,465
739,472
791,478
836,482
888,487
941,493
985,500
1033,506
1074,513
1113,520
1154,526
1189,533
1223,540
1253,545
1283,552
1310,557
1337,564
1357,570
1379,576
1397,581
1416,587
1425,594
1439,599
1450,604
1456,609
1459,617
1466,619
1467,627
1464,631
1462,637
1458,643
1448,649
1443,653
1429,659
1418,664
1401,670
1383,676
1362,681
1337,687
1313,693
1285,698
1256,703
1223,707
1190,714
1153,720
1114,725
1073,731
1028,737
982,743
934,750
880,755
824,760
774,764
719,771
675,750
636,748
0,0
583,739
551,739
518,730
491,723
464,714
444,706
430,701
421,697
418,696
424,696
441,695
469,693
507,687
587,671
640,675
688,670
737,663
791,655
839,644
886,638
933,632
979,622
1022,613
1063,603
1098,592
1135,585
1167,575
1199,567
1228,559
1254,551
1280,543
1301,534
1321,526
1340,518
1356,510
1369,502
1382,493
1391,485
1399,475
1405,466
1407,456
1408,449
1408,440
1404,431
1396,424
1393,414
1382,404
1369,396
1358,386
1343,378
1327,368
1309,360
1288,350
1264,341
1239,331
1213,323
1184,313
1154,303
1119,293
1087,285
1049,276
1009,265
971,257
927,247
881,239
834,231
786,220
732,212
682,201
648,202
620,200
592,206
560,214
537,227
508,244
480,261
458,280
442,300
431,320
426,339
427,355
438,369
456,382
485,394
519,410
569,424
643,433
700,444
745,451
794,458
841,468
888,480
936,489
978,500
1019,511
1058,522
1093,533
1127,542
1159,551
1188,561
1214,572
1240,582
1262,592
1282,601
1301,610
1315,620
1329,630
1340,639
1349,648
1357,657
1362,667
1366,675
1367,684
1368,693
1364,703
1360,711
1353,721
1344,728
1333,738
1320,748
1305,757
1288,765
1268,775
1246,783
1223,792
1196,802
1169,812
1138,821
1105,830
1072,839
1035,849
996,858
954,867
914,878
866,887
818,895
769,905
728,920
702,899
690,906
678,909
664,912
652,915
644,926
628,928
612,927
594,926
577,925
559,922
540,917
522,911
503,905
483,896
467,889
451,882
437,874
425,867
414,859
405,851
397,844
390,837
384,830
379,824
375,818
370,813
367,808
364,804
362,801
361,799
360,797
359,796
358,796
358,795
357,795
357,795
356,795
356,795
356,796
356,797
358,798
358,799
359,801
360,803
361,803
361,803
363,804
364,804
365,804
366,804
369,804
370,804
371,803
373,802
374,801
376,800
378,798
380,797
381,795
382,793
383,791
383,789
384,786
386,784
386,782
386,780
385,777
386,776
386,775
385,773
384,772
384,771
383,770
382,769
381,768
380,768
379,767
379,766
378,765
377,765
377,764
376,763
376,763
375,762
374,762
374,762
373,762
373,762
373,762
372,762
372,762
372,762
372,762
372,762
372,762
372,762
372,761
372,761
372,761
372,761
372,760
372,760
373,759
373,759
372,759
372,759
372,758
372,758
373,757
372,757
372,756
372,755
373,754
373,754
372,753
372,752
373,751
373,750
373,750
373,749
373,748
373,748
374,747
374,746
374,745
374,744
374,744
374,745
374,744
374,743
373,743
374,742
374,742
