#x_position,y_position
984,551
984,551
1004,554
1024,557
1040,560
1053,563
1068,566
1074,569
1084,572
1087,575
1089,579
1087,581
1087,584
1085,588
1079,592
1071,595
1060,599
1047,602
1031,606
1015,609
996,612
973,615
949,619
921,622
893,625
861,630
834,633
810,637
787,642
766,645
743,646
720,647
698,648
675,646
654,644
634,643
616,640
604,635
592,630
586,625
579,626
581,614
582,606
590,599
603,590
621,581
646,571
678,561
715,553
755,548
795,544
834,541
870,538
903,531
931,526
963,522
989,518
1012,513
1034,509
1055,504
1073,500
1090,495
1103,490
1112,486
1118,481
1127,475
1130,470
1135,467
1133,462
1134,459
1128,452
1123,449
1113,443
1099,439
1087,433
1075,430
1057,426
1033,422
1011,417
989,412
963,407
931,402
899,397
864,391
830,387
804,383
785,381
767,379
751,377
733,377
713,379
692,380
666,385
644,389
623,395
605,402
592,412
580,421
577,432
578,445
582,456
596,469
611,482
632,495
660,507
694,518
730,526
768,532
807,538
845,544
878,546
909,551
938,553
965,558
990,562
1013,567
1032,572
1052,576
1068,579
1082,583
1094,587
1102,591
1110,596
1114,600
1117,604
1118,608
1119,614
1114,617
1109,622
1100,626
1092,630
1080,636
1065,640
1045,644
1027,650
1006,655
980,659
954,664
923,669
892,674
861,679
834,682
812,685
788,685
763,683
738,680
713,674
687,669
663,663
643,657
626,652
613,645
604,638
599,629
598,620
605,610
617,601
634,590
657,582
686,570
718,561
756,554
792,548
828,544
860,540
890,534
919,528
945,523
970,518
993,513
1014,508
1030,501
1045,496
1058,491
1071,487
1076,481
1086,476
1089,470
1088,466
1090,463
1088,457
1083,452
1080,445
1068,442
1058,435
1046,430
1032,427
1012,422
995,417
971,409
944,405
916,399
887,393
857,388
833,382
817,377
802,373
784,372
768,373
753,377
735,382
718,387
694,395
674,402
657,410
642,419
629,429
620,440
618,450
618,462
626,473
637,484
656,494
683,504
713,515
748,523
786,528
825,534
861,541
895,545
925,551
955,556
980,562
1006,567
1028,574
1047,580
1064,586
1081,591
1096,596
1108,602
1120,607
1121,613
1124,619
1126,626
1127,630
1125,637
1119,642
1114,649
1104,655
1093,660
1079,666
1062,672
1044,678
1024,685
1005,690
981,699
950,706
920,712
891,718
864,723
840,722
817,720
792,717
769,712
747,707
726,703
699,694
676,686
657,679
641,672
627,665
620,657
614,650
615,642
622,635
634,625
653,616
679,606
708,597
743,587
780,579
819,575
854,569
887,564
916,560
946,555
971,550
996,546
1017,541
1038,535
1054,531
1071,526
1084,522
1093,517
1104,512
1108,507
1111,503
1117,498
1115,492
1112,487
1107,483
1103,479
1092,474
1081,469
1069,465
1052,460
1035,456
1016,451
996,445
968,442
941,438
911,432
884,427
861,426
843,421
825,417
805,415
784,414
762,416
743,417
716,426
694,430
672,435
655,442
638,450
628,459
621,468
620,479
627,490
641,501
662,513
692,524
725,533
763,541
802,546
840,551
875,555
908,556
936,559
965,560
990,564
1014,568
1036,571
1057,575
1075,577
1090,580
1101,583
1112,587
1120,590
1124,593
1125,596
1134,599
1125,603
1126,607
1121,609
1113,613
1102,617
1093,619
1080,624
1064,627
1045,631
1026,635
1003,638
977,641
949,645
918,648
888,651
861,654
838,655
815,655
791,657
767,656
743,655
719,652
695,651
674,649
656,646
640,643
628,639
624,636
623,631
627,624
639,616
656,606
679,596
705,585
737,575
771,568
806,562
840,557
870,553
898,547
923,542
948,536
970,530
990,526
1009,522
1024,516
1035,511
1045,506
1056,501
1061,496
1069,490
1066,486
1068,479
1070,476
1064,471
1057,466
1050,460
1038,455
1026,449
1013,443
996,439
974,435
952,430
927,425
904,419
879,414
862,408
846,405
829,403
811,405
791,408
770,411
749,415
731,415
704,426
684,434
664,442
647,452
635,464
629,476
631,488
633,498
646,512
664,524
687,536
717,545
751,555
