#x_position,y_position
906,592
906,592
885,597
862,601
836,606
808,610
780,615
752,619
728,624
703,625
678,627
652,627
626,627
601,627
576,628
555,628
534,628
516,627
503,624
495,619
493,613
497,606
506,596
520,586
538,576
560,565
586,553
615,542
647,532
681,523
716,515
750,506
780,500
811,490
837,485
859,480
883,474
902,470
920,463
939,456
953,450
966,444
976,438
983,432
988,427
991,422
995,415
994,409
991,404
988,398
981,393
973,388
962,382
950,376
934,371
918,365
898,360
877,354
854,349
828,344
800,339
771,333
743,328
719,323
699,317
676,314
653,313
630,313
606,314
581,316
557,317
536,319
515,320
498,323
484,326
475,331
470,339
467,348
468,359
474,372
484,386
501,400
523,414
550,427
582,440
617,451
655,458
692,464
728,469
760,475
789,482
816,488
843,495
866,502
887,507
907,513
926,519
941,526
954,532
965,539
974,545
980,551
985,557
985,564
988,570
985,577
982,583
976,589
968,597
958,603
947,610
933,617
915,623
897,630
876,637
854,644
828,651
800,657
773,664
745,671
718,676
695,678
670,679
646,680
623,680
601,678
578,676
556,672
537,670
521,664
507,656
500,647
496,637
498,625
505,613
516,599
533,586
554,573
578,561
606,550
636,539
669,530
701,522
734,515
763,508
789,500
814,492
835,487
854,481
874,475
886,468
901,461
913,454
928,448
937,442
943,435
943,430
944,422
944,415
942,408
938,402
936,396
927,389
917,383
904,377
889,370
872,364
853,358
831,351
808,345
783,339
757,333
732,327
712,320
695,314
675,309
655,305
634,304
612,303
589,304
565,306
543,307
523,307
504,311
490,315
479,321
472,329
467,337
466,348
468,360
474,374
484,389
499,405
518,422
542,437
572,450
602,463
636,473
670,480
704,485
735,492
763,499
788,506
813,511
835,518
856,525
871,531
886,539
904,545
916,552
925,558
929,565
939,571
942,579
939,586
938,592
939,599
929,606
926,614
917,620
905,627
891,635
875,642
858,649
838,656
815,663
791,671
765,677
740,681
717,687
697,695
676,698
653,698
631,697
608,695
586,691
565,687
544,683
528,677
513,668
503,659
501,648
503,638
510,626
522,614
537,602
557,590
579,577
605,565
635,554
666,543
701,534
733,525
767,517
797,508
826,503
849,499
875,494
897,489
917,484
936,478
952,473
965,468
978,462
988,458
995,452
998,448
1002,443
1003,438
1003,433
1004,428
999,423
989,419
984,414
973,408
960,403
945,398
928,393
909,388
887,382
863,378
838,372
810,366
781,362
752,357
726,350
703,346
679,344
653,341
628,341
601,341
575,341
550,340
527,339
508,340
493,342
482,345
476,353
474,363
478,375
486,390
497,406
516,421
538,437
566,450
598,463
633,473
670,480
705,484
741,488
770,493
800,500
826,505
851,510
874,515
895,519
914,525
931,530
946,536
959,541
968,546
974,553
979,558
983,563
985,568
985,573
986,578
978,584
975,590
966,596
955,601
942,607
927,612
909,619
890,624
868,630
843,636
817,641
790,647
765,652
739,653
720,662
699,663
679,663
655,662
632,661
609,659
587,657
565,656
545,654
529,650
515,645
507,638
505,629
509,619
519,606
534,595
553,582
574,569
600,556
629,545
661,533
693,523
727,514
759,506
791,497
819,490
845,486
870,481
892,476
913,470
932,463
950,458
964,452
976,446
986,441
994,437
1001,430
1005,425
1003,420
1004,415
1002,410
1002,404
993,400
987,395
977,389
963,384
950,378
934,373
915,367
894,362
870,355
845,350
817,345
788,339
757,333
728,327
700,323
676,319
651,318
626,317
602,318
576,319
554,320
532,322
513,325
496,327
484,332
475,338
