#x_position,y_position
522,666
522,666
533,659
552,650
577,640
608,631
647,622
689,613
732,605
773,595
811,585
845,575
879,565
911,556
940,546
968,536
993,526
1018,516
1039,508
1059,498
1077,488
1091,478
1103,466
1113,457
1122,448
1127,439
1131,430
1132,421
1133,413
1128,403
1122,394
1115,385
1106,375
1095,367
1082,357
1066,347
1049,338
1028,329
1007,321
981,310
954,302
926,292
894,283
867,275
841,271
818,269
792,270
765,273
736,277
703,282
670,287
635,297
605,308
579,323
558,340
541,359
530,378
525,399
526,417
533,436
546,453
567,468
595,482
629,493
669,502
711,512
752,519
793,528
829,539
862,543
892,551
922,557
949,565
974,573
997,579
1018,587
1038,594
1055,600
1070,607
1083,616
1093,622
1101,631
1108,638
1111,646
1109,653
1110,661
1106,669
1100,676
1092,684
1084,692
1072,700
1058,708
1043,716
1022,723
1002,731
978,740
952,750
924,759
894,766
863,773
834,777
815,784
794,787
770,790
746,789
720,787
693,784
665,778
636,773
607,768
579,763
556,757
538,749
524,740
515,729
511,719
513,708
522,697
538,686
560,674
587,662
620,650
659,641
700,631
741,622
781,612
815,603
849,595
882,585
913,575
940,566
967,558
992,549
1012,541
1032,531
1050,523
1064,513
1078,504
1089,495
1098,487
1105,478
1109,468
1110,460
1111,453
1106,446
1103,436
1098,428
1090,419
1080,412
1065,404
1051,394
1033,385
1016,376
993,369
970,360
945,352
916,343
886,335
862,328
837,321
811,318
785,318
755,320
728,324
700,329
673,336
644,345
614,355
587,365
565,378
550,392
539,409
533,425
536,441
545,456
561,471
584,484
617,499
653,509
694,520
737,528
778,538
811,546
846,553
879,561
912,570
940,579
968,588
991,596
1014,604
1034,611
1052,619
1067,627
1080,636
1091,643
1100,653
1105,664
1109,671
1111,680
1108,686
1109,694
1104,702
1096,711
1089,719
1078,729
1062,738
1047,747
1029,756
1010,765
985,775
961,784
934,794
904,803
876,810
847,814
825,816
807,820
787,822
765,821
742,818
714,811
686,803
656,794
628,782
600,771
573,760
551,749
532,737
519,725
511,712
509,699
514,685
525,672
542,659
566,648
594,636
628,626
670,619
712,613
754,606
790,597
827,589
861,582
893,574
923,565
951,557
978,550
1002,543
1024,535
1043,527
1059,519
1073,513
1086,504
1096,497
1104,490
1110,483
1114,475
1116,468
1116,460
1114,453
1110,446
1103,439
1096,431
1084,424
1071,417
1056,410
1039,402
1019,395
997,386
972,381
946,373
916,366
884,359
851,352
822,346
793,343
765,346
736,346
704,344
672,344
643,349
618,356
593,365
572,376
553,388
542,401
538,415
542,431
552,446
569,462
592,476
623,487
661,498
704,508
749,517
793,527
833,536
867,544
900,550
933,558
965,566
992,574
1020,582
1045,591
1066,598
1084,606
1102,614
1115,622
1127,630
1138,637
1144,645
1151,653
1154,662
1155,670
1154,677
1152,685
1148,692
1140,702
1131,710
1119,718
1106,726
1090,734
1072,743
1050,752
1027,760
1001,770
974,779
943,788
913,797
884,803
854,810
828,816
804,819
778,824
751,828
721,829
690,827
658,823
627,816
598,807
573,796
553,782
537,768
527,753
522,739
524,722
532,707
548,692
569,678
598,665
632,652
672,639
713,628
757,616
796,604
833,593
868,582
902,570
932,558
964,546
991,534
1015,523
1037,512
1059,502
1078,490
1094,479
1108,467
1121,456
1131,446
1139,434
1145,423
1150,413
1152,401
1152,389
1148,377
1145,367
1138,356
1130,344
1118,334
1104,323
1087,311
1068,298
1048,287
1026,276
1001,265
972,253
944,242
918,234
890,230
866,226
840,226
813,231
782,236
750,242
715,251
680,262
645,276
610,295
583,316
559,337
543,359
534,380
532,403
540,424
556,445
577,460
608,474
645,485
687,496
731,506
774,515
814,526
850,536
883,543
917,551
946,560
977,570
1001,577
1026,587
1048,597
1067,604
1083,614
1098,622
1112,631
1122,639
1131,649
1138,656
1143,668
1145,676
1145,685
1145,693
1139,703
1133,712
1122,720
1110,731
1097,740
1082,750
1061,762
1040,770
1016,779
989,789
961,798
931,808
898,817
869,824
847,827
828,828
806,825
783,822
757,818
728,811
700,800
671,790
640,780
611,766
589,753
570,739
556,725
546,709
539,697
540,682
548,669
562,655
582,642
